user_id,email,first_name,last_name,signup_date,country,age,customer_segment
1647,ramossarah@example.org,Kimberly,Randolph,2023-11-18,Palau,59,Basic
1648,emily00@example.net,Pam,Yang,2024-02-29,Ghana,53,Standard
1649,madeline07@example.com,Jacob,Ray,2024-03-04,Congo,29,Standard
1650,erik22@example.org,Bradley,Reyes,2025-03-18,Aruba,19,Standard
1651,curtisstewart@example.com,Joseph,Clark,2025-06-01,Ireland,70,Premium
1652,lrobbins@example.com,Thomas,Jones,2023-09-22,Cyprus,27,Standard
1653,williamdixon@example.com,Richard,Smith,2024-02-19,Egypt,43,Basic
1654,boothsheila@example.com,Savannah,Wilson,2024-07-11,Ethiopia,30,Standard
1655,griffinbrittany@example.net,Barbara,Kaufman,2024-03-09,Macao,41,Premium
1656,lewiselizabeth@example.org,Jennifer,Hernandez,2023-11-24,Guinea,49,Basic
1657,anthony67@example.org,Stephanie,Palmer,2024-04-25,Sao Tome and Principe,61,Basic
1658,reidtyler@example.net,Wendy,Johnson,2024-12-18,Panama,54,Basic
1659,qjohnson@example.com,Matthew,Potter,2024-05-04,Martinique,34,Standard
1660,qhernandez@example.org,Bradley,Williams,2024-05-31,Libyan Arab Jamahiriya,24,Standard
1661,patricia88@example.com,Jennifer,Bell,2024-01-13,Saint Pierre and Miquelon,23,Premium
1662,tracyturner@example.com,Stephanie,Goodwin,2025-04-06,Saint Martin,32,Basic
1663,laura66@example.net,Kyle,Jackson,2025-02-13,Vietnam,55,Basic
1664,ycraig@example.net,Robert,Roberts,2024-07-02,Lithuania,66,Premium
1665,austinelizabeth@example.org,James,Flynn,2024-11-28,Cuba,56,Standard
1666,jenniferneal@example.org,Jessica,Garcia,2023-07-10,Armenia,40,Premium
1667,laurierivera@example.net,Jennifer,Freeman,2024-08-20,Israel,48,Premium
1668,fritzwilliam@example.net,Debra,Melendez,2024-10-28,Cameroon,68,Basic
1669,garciatracy@example.net,Thomas,Perry,2025-01-20,Martinique,66,Standard
1670,roberthansen@example.net,Keith,Price,2023-08-23,Montenegro,47,Standard
1671,dustin15@example.org,Joseph,Davis,2023-11-20,Kuwait,31,Basic
1672,jeremybridges@example.com,Samantha,Brooks,2024-03-07,Togo,66,Standard
1673,martin45@example.com,Kathleen,Luna,2024-08-19,Saudi Arabia,63,Basic
1674,jestrada@example.org,Eric,Murphy,2023-10-06,Iran,42,Basic
1675,brian21@example.net,Samantha,Friedman,2023-12-01,Cocos (Keeling) Islands,45,Premium
1676,philliphenson@example.org,Sara,Knox,2025-05-24,Maldives,53,Basic
1677,marshalljennifer@example.org,Kenneth,Holloway,2024-05-13,Canada,50,Standard
1678,butlertracy@example.com,Lindsay,Ortiz,2023-09-24,Lebanon,18,Standard
1679,rwilson@example.net,Benjamin,Ballard,2023-09-03,French Polynesia,28,Basic
1680,andrewmorse@example.net,Jeffrey,Mccarthy,2024-08-31,Albania,52,Basic
1681,sarah83@example.net,Mathew,Pearson,2024-09-29,Kazakhstan,45,Premium
1682,jessicafrancis@example.org,Sandra,Martinez,2024-12-15,Guinea-Bissau,63,Basic
1683,thompsonmichael@example.net,Lisa,Cruz,2023-10-28,Sudan,45,Premium
1684,margaret45@example.com,Nicole,Martin,2024-02-21,Kazakhstan,24,Premium
1685,nsantos@example.com,Tony,Simmons,2024-08-27,Costa Rica,36,Premium
1686,humphreytheresa@example.com,Crystal,Tyler,2025-05-20,Portugal,25,Standard
1687,jesse62@example.net,Linda,Carter,2024-06-24,Norfolk Island,36,Standard
1688,glenn18@example.net,Alisha,Vargas,2024-08-12,Myanmar,41,Basic
1689,andersondaniel@example.org,Vincent,Bell,2024-07-19,Mongolia,46,Premium
1690,hmurphy@example.org,Denise,Smith,2025-03-22,Spain,63,Standard
1691,robert27@example.com,Dawn,Buckley,2025-02-15,Burkina Faso,20,Basic
1692,pbrown@example.com,Antonio,Campbell,2024-01-28,Heard Island and McDonald Islands,58,Basic
1693,bbooker@example.net,Monica,Taylor,2025-03-15,Germany,50,Standard
1694,qmartin@example.net,Christina,Stephens,2025-05-09,Heard Island and McDonald Islands,45,Premium
1695,elijahwong@example.net,Karen,Duffy,2024-08-06,Gambia,60,Standard
1696,cmitchell@example.org,Matthew,Houston,2024-07-09,Netherlands,38,Basic
1697,solomongregory@example.net,Mark,Savage,2024-11-25,Jordan,20,Premium
1698,brenda29@example.net,Shelley,Liu,2025-05-04,Tanzania,24,Premium
1699,sryan@example.org,Marc,Hernandez,2024-03-13,Rwanda,40,Premium
1700,madeline35@example.net,Christopher,Flores,2023-11-13,Saint Kitts and Nevis,47,Basic
1701,thomasjill@example.org,Natalie,Lloyd,2024-05-27,San Marino,51,Basic
1702,grobbins@example.net,Hannah,Campbell,2023-11-27,Tajikistan,62,Premium
1703,johnsonanthony@example.org,Jose,Lee,2025-05-10,Malawi,18,Premium
1704,carolgarcia@example.org,Roberto,Foster,2023-11-25,Chile,26,Standard
1705,lisa28@example.com,John,Bauer,2024-08-17,Cote d'Ivoire,28,Standard
1706,nicole54@example.org,Carl,Patterson,2024-02-10,Brunei Darussalam,68,Basic
1707,wardelizabeth@example.com,Jeffrey,Petty,2023-09-06,Northern Mariana Islands,39,Premium
1708,amber95@example.org,Leslie,Hodges,2025-01-29,Iceland,56,Standard
1709,rhodestammy@example.com,Caroline,Guerrero,2023-12-05,Nauru,62,Standard
1710,anngilmore@example.org,Alexander,Hanson,2025-04-17,Mexico,56,Basic
1711,ryan08@example.org,Maria,Brown,2024-07-19,San Marino,50,Basic
1712,diazdarlene@example.com,Leslie,Wilson,2023-07-19,Isle of Man,59,Basic
1713,christopherknapp@example.com,Rachel,Pratt,2024-12-04,Northern Mariana Islands,60,Standard
1714,johnlopez@example.org,Carl,Wood,2024-02-18,Lithuania,58,Standard
1715,brownsteven@example.net,Kimberly,Ortiz,2025-02-14,Argentina,58,Premium
1716,trevorjones@example.net,Ashley,Jacobs,2025-05-04,Philippines,44,Standard
1717,amandarodriguez@example.com,Natalie,Stewart,2025-06-19,Norway,37,Basic
1718,ntaylor@example.net,Katrina,Thornton,2024-09-30,Mali,67,Premium
1719,myerscory@example.net,Brittany,Kennedy,2024-08-17,Namibia,30,Premium
1720,kimberlyrobles@example.org,Alexis,Simpson,2023-12-04,Wallis and Futuna,23,Premium
1721,mreese@example.net,Amy,Salinas,2023-10-21,Senegal,58,Standard
1722,smithdavid@example.net,Diana,Barron,2024-09-04,Holy See (Vatican City State),45,Premium
1723,nunezgail@example.net,Jason,Grant,2024-05-08,Eritrea,23,Basic
1724,zacharynguyen@example.com,Carolyn,Lam,2024-10-23,Georgia,27,Basic
1725,taylorkathleen@example.net,Vanessa,Trevino,2024-03-17,United Kingdom,19,Basic
1726,whall@example.org,Jeffrey,Hodge,2024-10-12,Solomon Islands,41,Premium
1727,christopherramirez@example.org,Lisa,Brown,2023-12-02,Palau,47,Standard
1728,cainryan@example.com,Thomas,Marshall,2024-03-21,Antarctica (the territory South of 60 deg S),49,Premium
1729,kellybradley@example.net,Samuel,Stewart,2024-10-01,Namibia,61,Standard
1730,nicholas53@example.net,Benjamin,Brandt,2025-04-18,Botswana,65,Premium
1731,aburns@example.net,Stephanie,Gonzales,2025-05-23,Bahrain,30,Standard
1732,maryrobbins@example.com,Kimberly,Trujillo,2024-12-12,Saint Helena,36,Premium
1733,peter54@example.org,Eric,Higgins,2024-09-08,United Kingdom,67,Basic
1734,helendavis@example.com,Kristopher,Garza,2024-08-15,Nepal,58,Premium
1735,washingtonmarie@example.net,Sarah,Jones,2024-12-10,Bhutan,25,Basic
1736,jpowell@example.org,Michael,Santana,2023-11-29,Hungary,47,Standard
1737,butlershelia@example.com,Ashley,Brown,2024-11-27,Azerbaijan,26,Premium
1738,ghamilton@example.org,Angela,Fox,2023-12-15,Uzbekistan,64,Premium
1739,rbaker@example.net,Belinda,Reeves,2025-03-04,Armenia,42,Standard
1740,garciaeric@example.org,Ryan,Collins,2024-10-29,Andorra,38,Premium
1741,collinskurt@example.com,Elizabeth,Nelson,2023-10-12,Jamaica,57,Standard
1742,gthompson@example.org,Andrea,Hodge,2024-01-17,Nicaragua,48,Basic
1743,fitzgeraldjeffrey@example.net,Cheryl,Sanchez,2023-06-26,Guinea,54,Basic
1744,bmccann@example.com,Emily,Garcia,2024-01-25,Thailand,68,Premium
1745,alexisgomez@example.net,Jason,Yates,2023-07-31,Hungary,36,Basic
1746,zdavis@example.org,Jacob,Mahoney,2025-05-13,Palestinian Territory,63,Basic
1747,rflores@example.com,Henry,Sanders,2024-08-13,Montserrat,35,Premium
1748,belljoseph@example.com,Kayla,Lewis,2024-06-29,Svalbard & Jan Mayen Islands,52,Basic
1749,ehahn@example.com,Stephen,Freeman,2023-09-25,Botswana,67,Standard
1750,spencerbrown@example.net,Wayne,Ray,2025-04-19,Ghana,29,Basic
1751,joel64@example.net,Francis,Robinson,2024-11-04,Kenya,39,Premium
1752,christineduran@example.com,Andrea,Guzman,2024-08-18,Jordan,40,Standard
1753,ramirezjose@example.net,Jaclyn,Moore,2025-06-14,Colombia,52,Standard
1754,hbrewer@example.net,John,Murray,2024-09-17,Northern Mariana Islands,37,Standard
1755,bgonzalez@example.org,Gregory,Ferguson,2023-08-05,Monaco,43,Standard
1756,caleb07@example.com,Renee,Franco,2023-11-17,India,18,Standard
1757,susanguerrero@example.net,Brian,Walsh,2023-07-30,Germany,57,Premium
1758,fwillis@example.org,Clifford,Williams,2023-12-01,South Africa,47,Basic
1759,solson@example.org,Timothy,Hebert,2024-11-15,Russian Federation,45,Premium
1760,serranochristina@example.net,Catherine,Harding,2025-01-05,Cameroon,31,Basic
1761,justin24@example.org,Candice,Ashley,2024-02-24,Singapore,35,Basic
1762,tsteele@example.net,Scott,Khan,2025-05-14,Finland,63,Basic
1763,ibarrasteven@example.org,Robert,Andrews,2024-10-01,United States of America,67,Premium
1764,jenniferhaney@example.net,Wesley,Johnson,2025-02-06,Tokelau,61,Standard
1765,pclark@example.org,Timothy,Hansen,2023-12-22,Ghana,27,Standard
1766,sberry@example.com,Monica,Anderson,2025-04-11,Pitcairn Islands,54,Basic
1767,elam@example.org,Timothy,Morris,2025-04-01,Algeria,68,Standard
1768,pamela34@example.com,Andrew,Barrett,2024-08-27,Czech Republic,25,Basic
1769,cruzjames@example.com,Lisa,Wang,2025-06-05,Qatar,30,Premium
1770,xclark@example.org,Reginald,Cline,2025-04-01,Yemen,51,Standard
1771,kphillips@example.com,Margaret,Baker,2025-05-18,Togo,19,Premium
1772,jasminejones@example.com,Nathan,Rollins,2023-09-08,Lithuania,32,Premium
1773,acarney@example.net,Shane,Garcia,2025-04-10,Barbados,34,Standard
1774,holly22@example.com,Sandra,Palmer,2023-08-08,Honduras,40,Standard
1775,uleach@example.org,Brent,Fox,2024-08-27,Brunei Darussalam,53,Premium
1776,lisasavage@example.com,Tina,Stout,2025-06-12,North Macedonia,43,Premium
1777,claire29@example.org,Laura,Hughes,2025-03-16,Korea,34,Basic
1778,travisvelazquez@example.com,Janice,Ferguson,2023-12-23,Palau,18,Premium
1779,lisa21@example.net,Renee,Williams,2024-05-19,Yemen,60,Premium
1780,lparker@example.com,Cindy,Mann,2024-06-16,Ecuador,35,Basic
1781,andres80@example.org,Maria,Sweeney,2024-12-08,India,49,Basic
1782,afowler@example.org,Kevin,Davis,2023-12-10,Turks and Caicos Islands,65,Basic
1783,qjohnson@example.net,Katherine,Mendoza,2024-01-07,Yemen,64,Basic
1784,rachel66@example.com,Jacqueline,Carey,2024-07-26,Libyan Arab Jamahiriya,54,Basic
1785,jwood@example.net,Kaylee,Shelton,2024-12-23,San Marino,55,Basic
1786,qodonnell@example.org,Daniel,Henderson,2024-09-23,Georgia,58,Standard
1787,jacksonandrew@example.com,Alexis,Sullivan,2023-11-12,Niue,34,Basic
1788,debra29@example.net,Jasmine,Sandoval,2024-04-11,Korea,55,Standard
1789,hartmichael@example.net,Matthew,Reyes,2025-03-23,Haiti,44,Standard
1790,heather19@example.com,Jonathan,Robbins,2023-06-28,Belgium,52,Standard
1791,jessica58@example.org,Tina,Hancock,2024-10-23,El Salvador,67,Standard
1792,lewismisty@example.org,Daryl,Baker,2025-01-31,Andorra,49,Basic
1793,kwalker@example.com,Cynthia,Ramirez,2024-11-25,Mauritius,25,Premium
1794,watsonandrew@example.com,Kayla,Young,2025-01-09,Palau,44,Premium
1795,hamptonlinda@example.org,Philip,Fletcher,2024-05-26,Australia,27,Premium
1796,jillian84@example.com,Sherry,Roberts,2024-10-04,Vanuatu,18,Basic
1797,simpsonmichelle@example.org,Jacob,Morris,2024-01-24,Sierra Leone,45,Standard
1798,pgutierrez@example.org,Gary,Perry,2024-02-29,Svalbard & Jan Mayen Islands,42,Basic
1799,zbrown@example.com,Travis,Phillips,2025-05-15,Colombia,64,Standard
1800,taylor17@example.com,John,Thomas,2024-10-13,Italy,65,Premium
1801,emoore@example.org,Ryan,Martinez,2024-07-22,Trinidad and Tobago,49,Premium
1802,lewismorgan@example.org,Angela,Carlson,2024-01-01,Pitcairn Islands,48,Premium
1803,laurenboyd@example.com,Steven,Williams,2025-04-15,Latvia,33,Premium
1804,carolthomas@example.org,Stacy,Nelson,2023-12-10,Pitcairn Islands,35,Premium
1805,woodshannah@example.net,Charles,Robinson,2024-12-24,Sao Tome and Principe,67,Premium
1806,rochalaura@example.net,Hector,Green,2024-07-13,Afghanistan,52,Premium
1807,carolyn57@example.org,Daniel,Thompson,2025-04-17,United Arab Emirates,36,Basic
1808,andrewilliams@example.net,Devon,Bell,2025-04-01,Equatorial Guinea,64,Premium
1809,timothy73@example.org,Erica,Peters,2025-05-18,Luxembourg,23,Premium
1810,amber66@example.com,James,Hill,2023-12-10,Angola,28,Premium
1811,xgoodwin@example.net,Tabitha,Lee,2025-02-28,Czech Republic,32,Premium
1812,asloan@example.net,Morgan,Merritt,2023-12-04,Tunisia,18,Standard
1813,rburgess@example.net,Raven,Duncan,2025-06-18,Guadeloupe,64,Basic
1814,tiffany50@example.net,Joseph,Bowman,2024-12-05,Liechtenstein,22,Standard
1815,cooperkara@example.org,Ashley,Gibbs,2024-04-09,Saint Pierre and Miquelon,32,Standard
1816,allenryan@example.com,Kenneth,Brown,2024-04-09,New Zealand,68,Premium
1817,nandrews@example.com,Donald,Garza,2024-04-19,Egypt,37,Basic
1818,khobbs@example.com,Gabriella,Dawson,2024-09-20,Taiwan,50,Basic
1819,davidsonvincent@example.net,Angela,Taylor,2024-06-13,Luxembourg,32,Standard
1820,boydjohn@example.net,Sean,Thomas,2024-09-12,Suriname,45,Basic
1821,rjohnson@example.org,Anthony,Robinson,2025-06-02,Isle of Man,58,Basic
1822,emilypatel@example.net,Nancy,Miller,2025-02-24,Lebanon,54,Basic
1823,jerry20@example.net,Carol,Branch,2024-10-02,Solomon Islands,45,Standard
1824,steven33@example.net,Robert,Jones,2025-01-24,Ghana,29,Premium
1825,krista57@example.com,Eileen,Kline,2025-01-17,Comoros,51,Basic
1826,david80@example.com,Jacob,Underwood,2025-04-09,Solomon Islands,60,Basic
1827,pmendoza@example.org,Christine,Richard,2025-03-16,Saint Barthelemy,69,Standard
1828,hdean@example.com,Mary,Smith,2024-12-28,Malta,24,Basic
1829,troywest@example.org,Bradley,Kelley,2023-12-09,Slovakia (Slovak Republic),32,Premium
1830,johnmarshall@example.com,Christine,Davis,2025-03-07,Cayman Islands,40,Standard
1831,snyderjulia@example.net,Randy,Clark,2025-06-10,Grenada,21,Basic
1832,briananderson@example.net,Larry,Michael,2024-05-17,Austria,69,Standard
1833,jennifergutierrez@example.net,Veronica,Woodward,2024-05-09,Honduras,68,Standard
1834,robert34@example.org,Laura,Arroyo,2025-03-09,Saint Lucia,38,Basic
1835,nataliewalters@example.com,Robert,Adams,2025-02-19,Palestinian Territory,70,Basic
1836,rebecca37@example.org,Lisa,Hoffman,2023-10-04,Gambia,36,Premium
1837,nfuller@example.net,Angela,Randall,2024-07-17,United Kingdom,43,Basic
1838,myersrichard@example.net,Rebecca,Brown,2025-06-18,Austria,42,Basic
1839,dkelly@example.org,Madison,Sanchez,2024-08-08,Puerto Rico,63,Standard
1840,mhicks@example.com,Trevor,Shelton,2023-09-23,Greece,58,Standard
1841,tiffany01@example.net,Luis,Chavez,2024-07-29,Iraq,29,Basic
1842,rebecca57@example.org,Ronald,Nichols,2025-02-19,San Marino,36,Premium
1843,adrian52@example.org,Julie,Moore,2024-11-09,Spain,65,Standard
1844,vware@example.net,Anthony,Shah,2024-06-13,Denmark,51,Basic
1845,harperkelly@example.net,Edwin,Miller,2023-08-25,Norway,50,Premium
1846,mrobbins@example.org,Don,Jackson,2024-09-14,Ethiopia,33,Premium
1847,robertsonamber@example.net,Jocelyn,Solomon,2025-04-11,Cyprus,37,Premium
1848,michael81@example.com,Tracey,Jefferson,2024-03-22,Grenada,53,Premium
1849,ihawkins@example.org,Olivia,Wilson,2023-08-13,Kenya,36,Standard
1850,julieperez@example.com,Brittany,Rodriguez,2025-05-31,Cuba,24,Standard
1851,staylor@example.net,Douglas,Flores,2023-10-28,Austria,41,Standard
1852,gescobar@example.org,Brandon,Elliott,2024-04-17,Saint Barthelemy,32,Premium
1853,wgill@example.com,Richard,Oliver,2024-08-09,Malawi,58,Standard
1854,katie15@example.com,Patricia,Hansen,2024-05-15,Congo,24,Basic
1855,nathan24@example.org,Catherine,Anderson,2024-06-01,Bangladesh,37,Standard
1856,williamsdavid@example.com,Thomas,Jones,2023-08-28,Trinidad and Tobago,45,Standard
1857,ruben67@example.net,Sherry,Taylor,2024-06-01,Iceland,26,Basic
1858,david97@example.com,Erika,Blanchard,2024-04-01,Monaco,50,Standard
1859,harrisanthony@example.com,Erica,Jenkins,2024-12-10,Hong Kong,59,Standard
1860,cindyclark@example.org,Stephanie,Bryan,2024-01-04,United States of America,52,Premium
1861,hmiller@example.net,Maxwell,Johnson,2025-04-21,Cook Islands,23,Standard
1862,adam09@example.com,Matthew,Hall,2025-05-02,Guam,66,Standard
1863,kelly61@example.net,Darren,Valenzuela,2024-06-24,Czech Republic,26,Basic
1864,chelseavance@example.net,Shelby,Clark,2023-11-12,Lao People's Democratic Republic,48,Standard
1865,larsonmelanie@example.com,Alexandra,Juarez,2024-12-09,Burundi,65,Basic
1866,daniel30@example.com,Jamie,Ramsey,2025-01-29,Greenland,69,Premium
1867,marybooth@example.org,Brenda,Smith,2024-09-30,Cameroon,23,Basic
1868,huangsamantha@example.net,Mia,Ward,2023-12-17,Guyana,23,Premium
1869,chelseygallagher@example.org,Vernon,Salazar,2024-06-10,French Southern Territories,44,Basic
1870,jonfranklin@example.org,Christopher,Thompson,2024-06-17,Zambia,47,Standard
1871,mellis@example.com,Cheryl,Ramirez,2023-09-27,Sweden,60,Basic
1872,brownroger@example.net,Eric,Reed,2024-09-23,Sierra Leone,67,Premium
1873,geraldespinoza@example.com,Emily,Lee,2025-04-23,Namibia,48,Basic
1874,dhart@example.com,Ellen,Santana,2025-04-30,Cayman Islands,34,Basic
1875,amandaroberts@example.net,Anthony,Cole,2025-03-25,Isle of Man,25,Standard
1876,christopherwilkerson@example.net,Sandra,Hamilton,2023-09-07,Russian Federation,53,Premium
1877,steven35@example.com,Leah,Washington,2024-11-09,Suriname,63,Standard
1878,kimberlylyons@example.org,Raymond,Stout,2025-06-14,Serbia,69,Premium
1879,ingrammatthew@example.com,James,Young,2023-08-04,Serbia,19,Premium
1880,klozano@example.org,Beth,Chambers,2025-04-25,Denmark,64,Basic
1881,rosejasmine@example.com,Sheryl,Stanton,2024-08-08,Cyprus,28,Premium
1882,ebennett@example.org,Anthony,Walker,2023-10-29,Palestinian Territory,48,Premium
1883,smithrhonda@example.org,Alicia,Johnson,2024-02-13,Palestinian Territory,38,Basic
1884,washingtongary@example.com,Samuel,Anderson,2023-10-14,Moldova,58,Standard
1885,cdavis@example.net,Brenda,Ball,2023-11-27,Nauru,29,Standard
1886,harrisbrianna@example.net,Andrea,Wolfe,2023-08-05,Palau,58,Basic
1887,harperpatricia@example.org,Benjamin,Lucas,2024-04-29,Cambodia,49,Premium
1888,jeffrey52@example.org,Brent,Mann,2025-06-23,American Samoa,69,Basic
1889,adam35@example.org,Charles,Spencer,2023-09-09,Tunisia,25,Premium
1890,isaac43@example.com,Cheryl,Neal,2025-01-06,China,51,Basic
1891,leegregory@example.net,Todd,Thomas,2024-09-17,Western Sahara,43,Premium
1892,dennismartin@example.org,Ricardo,Contreras,2023-09-12,Botswana,58,Premium
1893,bridget41@example.net,Laura,Perez,2024-12-12,Reunion,38,Basic
1894,zjohnson@example.com,Jenna,Henry,2023-10-09,Wallis and Futuna,56,Standard
1895,rosaleschristopher@example.com,Haley,Bailey,2025-03-27,Myanmar,24,Standard
1896,whitejerry@example.org,Robert,Kline,2024-02-19,Nicaragua,49,Premium
1897,josephestes@example.org,Johnny,Holmes,2024-08-03,United States Virgin Islands,48,Premium
1898,courtneycamacho@example.net,Krystal,Smith,2023-08-15,Malta,28,Premium
1899,lglass@example.net,Donald,Hammond,2024-06-30,Belarus,69,Standard
1900,kathrynnash@example.com,Anthony,Owen,2023-07-08,Luxembourg,52,Premium
1901,sampsonjoshua@example.com,Jessica,Caldwell,2024-10-21,Bahamas,57,Basic
1902,millerjenna@example.net,Alyssa,Russell,2025-01-29,Brazil,21,Standard
1903,brittany68@example.org,Kristina,Alexander,2024-12-07,British Indian Ocean Territory (Chagos Archipelago),39,Premium
1904,justin52@example.com,Debra,Leon,2025-03-20,Samoa,36,Premium
1905,bairddevin@example.com,Madeline,Reed,2024-05-13,United States of America,58,Standard
1906,jodibrown@example.org,Laura,Cameron,2023-09-15,Oman,18,Standard
1907,kanderson@example.net,Todd,Parks,2024-02-26,Western Sahara,22,Standard
1908,qconner@example.org,Kevin,Luna,2024-09-13,Benin,32,Standard
1909,ramostyrone@example.org,Eric,Holmes,2024-09-16,Hong Kong,50,Premium
1910,matthew74@example.net,Dalton,Bean,2024-12-31,Paraguay,24,Premium
